f_id,log_dt,temp,items,clean,restk
F02502,2020-05-27,33,55,Clean,No
F02353,2021-05-25,,53,CLEAN,yes
F03214,2024-06-18,-50,37,dirty,y
F04423,2022-05-15,35,17,needs cleaning,NO
F00490,2021-02-11,41,11,CLEAN,NO
F04316,2020-04-25,35,21,OK,YES
F03292,2020-02-17,35,8, ok,y
F01593,2020-06-05,41,28,clean,n
F09366,2022-06-02,41,39,OK,No
F00226,2020-10-11,33,14,CLEAN,y
F00446,2021-03-21,37,8,clean,yes
F04409,2024-04-17,,49,CLEAN,NO
F02098,2020-07-06,38,29,CLEAN,YES
F00679,2023-03-13,35,9,Dirty ,Yes
F03825,2022-11-01,41,28,needs cleaning,No
F01025,2021-06-21,41,50,CLEAN,no
F04395,2024-10-21,41,53,dirty,no
F01380,2025-06-05,43,7,CLEAN,n
F00293,2020-07-04,34,23,OK,NO
F00647,2021-09-27,33,38,needs cleaning,y
F02321,2022-06-21,43,49,dirty,no
F02774,2023-10-26,39,59,needs cleaning,yes
F03754,2024-09-27,,,dirty,yes
F03192,2025-02-15,34,59, ok,n
F00363,2021-11-08,38,47,OK,no
F01689,2020-04-26,44,29,Dirty ,yes
F03670,2020-04-07,37,14,,y
F00975,2022-08-12,39,23,clean,No
F03014,2024-06-24,37,,clean,Yes
F02753,2021-10-25,45,38,clean,No
F02453,2024-11-13,35,45,OK,YES
F04069,2020-01-01,39,6, ok,n
F02314,2023-01-26,34,20,Clean,Yes
F04112,2021-01-04,36,5,needs cleaning,Yes
F01383,2024-05-16,43,31,Clean,yes
F04334,2020-03-21,36,46,Clean,No
F04752,2022-05-23,45,2, ok,yes
F04198,2025-07-15,34,49,OK,NO
F04164,2023-12-23,39,31,CLEAN,NO
F00438,2021-03-15,42,55,dirty,n
F03910,2021-01-19,34,,OK,n
F00904,2023-03-20,37,52,OK,No
F02088,2022-04-16,-50,27,CLEAN,YES
F02741,2021-05-02,36,18,clean,y
F04731,2021-12-25,33,14,CLEAN,YES
F04038,2023-05-12,37,43,CLEAN,YES
F09292,2022-09-02,40,56,needs cleaning,Yes
F01038,2025-05-26,35,22,needs cleaning,y
F04661,2022-11-07,35,5,needs cleaning,y
F03339,2025-03-06,40,42, ok,n
F03869,2023-08-01,38,12,clean,NO
F01314,2024-10-23,35,31,OK,y
F01375,2025-03-15,35,-5,Clean,Yes
F04698,2022-04-11,40,17,clean,YES
F03483,2021-06-27,33,30,,y
F03350,2025-05-28,41,48, ok,YES
F01836,2025-05-19,41,1,,NO
F00008,2025-09-05,34,21,clean,No
F00318,2021-09-18,40,12,needs cleaning,n
F04292,2023-02-13,43,36,OK,no
F04582,2023-01-23,45,10,Clean,n
F04026,2025-09-25,39,12,dirty,y
F01521,2022-06-23,34,36,Dirty ,n
F03220,2022-11-27,43,48,clean,NO
F04874,2021-01-06,39,35, ok,y
F00271,2022-05-01,41,12,Dirty ,NO
F02324,2025-01-05,,22,Clean,No
F03431,2024-06-18,40,59,needs cleaning,no
F00420,2024-09-26,42,39,OK,NO
F02896,2020-11-27,37,29,Clean,n
F02842,2023-02-28,33,32,dirty,no
F04722,2020-07-19,,56,Dirty ,No
F00947,2024-06-02,40,54,OK,no
F02704,2022-10-11,38,19, ok,NO
F03668,2020-08-12,41,44,Dirty ,y
F02246,2024-02-13,38,43,CLEAN,NO
F09912,2024-03-06,33,4,Clean,no
F02187,2025-01-24,37,15, ok,YES
F02224,2023-04-18,37,17,Dirty ,y
F00945,2020-08-02,34,, ok,No
F02729,2020-12-04,43,53,clean,n
F03952,2025-10-12,35,12,dirty,Yes
F02191,2021-06-01,,, ok,n
F00447,2020-03-26,,17,Dirty ,Yes
F03661,2024-10-20,41,30,CLEAN,No
F03338,2024-01-03,35,56, ok,No
F02256,2024-08-06,39,48,OK,NO
F00440,2025-02-19,37,37, ok,NO
F03323,2022-04-14,38,59,clean,no
F03353,2020-09-03,33,30,,yes
F02802,2021-10-07,42,13,Dirty ,NO
F01000,2020-02-22,42,24,Dirty ,YES
F02186,2025-02-03,43,35,Clean,No
F00722,2023-08-01,37,31, ok,Yes
F03384,2024-11-25,999,36,CLEAN,yes
F00111,2020-12-13,44,56,Clean,YES
F00875,2023-06-02,43,45,CLEAN,yes
F02759,2025-06-12,36,24, ok,NO
F03109,2022-02-05,37,36,OK,Yes
F01691,2022-09-04,39,46, ok,YES
F01818,2022-03-10,34,25,CLEAN,yes
F04093,2020-01-02,39,35,dirty,yes
F03403,2022-12-21,35,36,OK,no
F03252,2023-10-28,45,47, ok,no
F09171,2020-10-01,43,49,dirty,No
F04312,2022-05-15,999,,dirty,YES
F04101,2025-02-12,36,38,needs cleaning,YES
F00730,2025-01-25,36,3,OK,Yes
F03031,2021-01-21,44,37,clean,Yes
F04295,2022-12-08,45,1,clean,Yes
F03336,2021-11-17,41,51, ok,No
F04434,2020-08-09,42,51, ok,y
F04631,2020-05-12,44,46,Dirty ,Yes
F00253,2020-04-17,44,44,OK,Yes
F04872,2021-04-18,38,3,Dirty ,No
F04671,2025-12-16,43,9,dirty,YES
F00854,2023-10-05,33,22,clean,y
F01358,2022-04-01,,48,needs cleaning,yes
F02012,2023-09-02,33,13,clean,YES
F01376,2020-08-08,41,40,dirty,y
F01578,2023-08-11,45,8,needs cleaning,No
F04491,2022-04-25,36,44,OK,Yes
F03190,2023-05-07,44,23,CLEAN,yes
F02736,2022-05-13,33,10,CLEAN,YES
F03744,2024-03-19,37,21,dirty,y
F01806,2021-02-19,44,56,OK,Yes
F00050,2024-11-05,,1,Clean,YES
F01583,2023-09-07,41,11, ok,y
F02201,2024-02-20,43,22,clean,yes
F01826,2024-07-10,43,12,OK,n
F01476,2022-08-03,37,11,clean,Yes
F03441,2022-06-28,43,10,Dirty ,No
F00731,2020-03-13,36,40,needs cleaning,yes
F02302,2022-03-23,44,25,Dirty ,n
F01512,2024-06-24,43,34,OK,Yes
F03296,2025-03-01,33,26,clean,yes
F00374,2022-04-04,44,12,Dirty ,Yes
F04344,2021-09-16,38,49, ok,NO
F03762,2020-07-14,36,52,OK,No
F01377,2023-09-08,,36,OK,Yes
F03801,2020-12-24,43,41,OK,NO
F01797,2025-01-04,40,38,needs cleaning,no
F01995,2021-11-14,41,48, ok,NO
F03352,2021-04-04,36,20,Dirty ,NO
F02700,2023-05-05,33,43,Dirty ,n
F09748,2024-06-19,35,12,,Yes
F00677,2025-02-06,39,29,Clean,no
F03593,2024-11-23,45,17, ok,Yes
F00914,2025-09-18,44,26,CLEAN,NO
F00610,2021-01-21,33,48,,no
F01552,2023-11-09,36,37,CLEAN,y
F03401,2022-04-17,36,31,needs cleaning,NO
F00649,2023-03-24,45,38,clean,n
F00200,2023-08-18,35,30,OK,y
F01185,2022-03-22,36,32,,y
F02635,2021-10-21,40,5,Clean,n
F01213,2021-12-20,34,56, ok,n
F04152,2021-11-26,42,46,dirty,YES
F02916,2020-05-17,36,13,OK,No
F00738,2023-07-28,42,8,needs cleaning,no
F04300,2024-03-11,42,50,dirty,YES
F00783,2021-03-25,36,60,OK,y
F03539,2022-07-13,36,10,OK,YES
F03446,2024-10-11,38,50,OK,No
F03013,2024-01-16,42,16,OK,n
F00928,2022-01-21,37,46,CLEAN,y
F04885,2021-04-14,36,26,needs cleaning,no
F04143,2025-12-09,37,45,OK,n
F01634,2022-05-21,34,47,clean,YES
F02249,2024-01-13,38,46,Clean,y
F03588,2022-09-12,37,24,clean,y
F02162,2021-12-02,33,,needs cleaning,n
F01972,2025-04-12,,40,OK,yes
F01059,2022-03-16,40,54,Dirty ,n
F02488,2020-06-07,40,31,Dirty ,y
F04809,2024-08-13,44,31,,No
F01525,2022-09-26,35,12,Dirty ,yes
F02240,2024-04-22,44,29,clean,NO
F09013,2022-12-21,44,24,Dirty ,no
F00359,2020-07-23,33,31,Clean,NO
F00623,2025-05-13,34,43,CLEAN,no
F02041,2023-02-26,38,12, ok,NO
F09262,2024-11-23,42,25,OK,Yes
F01081,2023-10-21,44,50,clean,n
F04159,2020-02-04,45,2,clean,no
F02634,2025-02-10,39,59,Clean,yes
F03345,2025-10-20,37,55,OK,YES
F03673,2020-03-26,34,1,clean,n
F00613,2024-12-15,35,53,needs cleaning,No
F01251,2024-09-13,33,58,CLEAN,y
F02170,2021-11-27,45,54,Dirty ,n
F03761,2022-12-28,35,5,OK,yes
F01938,2025-09-04,39,28,clean,Yes
F03551,2022-09-22,39,57,clean,No
F00250,2025-12-25,33,49,,NO
F03196,2025-02-05,42,26,OK,Yes
F00833,2024-12-01,42,13,CLEAN,NO
F01948,2025-01-14,37,40,OK,NO
F03351,2023-02-06,39,,CLEAN,y
F03167,2024-10-02,38,6,needs cleaning,No
F01144,2021-05-18,37,51,Clean,Yes
F00067,2020-02-13,35,,dirty,Yes
F04716,2023-07-16,44,,OK,yes
F03432,2021-01-22,33,4,needs cleaning,n
F00046,2023-11-09,33,-5,needs cleaning,No
F00091,2024-06-24,40,15,Clean,yes
F04298,2022-10-07,39,49, ok,n
F01426,2025-09-09,37,44,Dirty ,NO
F04723,2021-11-08,41,50,clean,Yes
F03191,2020-11-23,42,14,dirty,yes
F09874,2020-07-15,43,45,clean,NO
F04788,2020-12-11,35,42,CLEAN,Yes
F04482,2022-09-17,,30,needs cleaning,No
F03344,2021-06-11,45,49,CLEAN,Yes
F02735,2022-04-25,35,39, ok,YES
F01840,2024-06-18,43,37,OK,No
F03597,2023-03-17,45,17,CLEAN,yes
F03860,2023-04-24,39,50,Dirty ,no
F04840,2023-07-08,38,17,CLEAN,YES
F01261,2020-03-11,45,54,Dirty ,n
F03652,2020-07-23,39,9, ok,no
F04560,2023-09-15,34,1,clean,y
F03964,2023-12-26,38,48,Dirty ,NO
F03238,2022-09-27,42,28,Clean,n
F00557,2020-07-05,43,44,OK,no
F00694,2023-09-09,38,24,clean,no
F03779,2024-01-07,42,2, ok,NO
F01013,2023-05-13,40,10,Clean,yes
F03864,2020-07-21,41,45,CLEAN,y
F03147,2021-07-22,39,59,clean,y
F04702,2021-01-19,37,13,CLEAN,n
F02886,2025-03-10,42,3,needs cleaning,yes
F02326,2025-08-26,35,20,needs cleaning,y
F03592,2020-12-15,45,23,Dirty ,No
F04769,2025-08-08,35,50, ok,n
F03363,2024-05-11,,41, ok,NO
F01245,2023-12-07,34,20, ok,Yes
F00148,2020-04-11,36,27,CLEAN,No
F02464,2023-06-01,40,25,Dirty ,no
F03581,2021-04-08,37,31,Clean,n
F04100,2024-06-21,35,3,,NO
F09123,2024-12-02,39,24, ok,NO
F02576,2021-04-08,40,0,,No
F02703,2025-10-02,38,23,dirty,Yes
F04654,2025-04-11,39,15,OK,no
F04401,2024-05-17,44,40,CLEAN,No
F03267,2023-05-23,38,14,OK,no
F03731,2024-12-26,42,33,needs cleaning,NO
F03223,2022-01-04,35,58,dirty,yes
F03304,2025-01-02,36,,needs cleaning,NO
F00176,2021-03-18,40,8,needs cleaning,n
F03804,2020-04-22,44,19,OK,n
F02026,2023-01-28,35,47, ok,yes
F00120,2024-10-09,38,45,OK,No
F00837,2021-11-27,42,34, ok,yes
F02434,2024-10-17,45,2,Dirty ,y
F03414,2021-01-06,44,29, ok,y
F00958,2021-07-08,39,11,needs cleaning,y
F01243,2021-10-23,39,0,,YES
F04282,2023-10-20,39,36,clean,yes
F02869,2023-09-02,36,10,Clean,y
F00247,2025-12-28,43,11, ok,YES
F02075,2024-04-25,42,21,OK,NO
F02522,2020-06-07,43,38,OK,Yes
F01385,2024-03-23,40,99999,OK,Yes
F01752,2024-11-16,34,12,Dirty ,No
F02311,2022-07-07,41,4,dirty,No
F01281,2022-08-07,45,46,Dirty ,Yes
F03294,2021-08-11,33,6,needs cleaning,y
F00029,2024-07-11,40,11,OK,Yes
F03449,2022-09-26,,43,clean,No
F02764,2023-03-13,44,44,CLEAN,n
F01519,2023-04-17,40,9,Clean,No
F04545,2025-11-04,40,30,OK,NO
F01169,2021-04-18,34,41, ok,y
F03494,2024-05-19,41,35,Dirty ,Yes
F01538,2025-06-18,33,46,OK,YES
F02318,2025-11-17,41,,Dirty ,Yes
F03660,2022-07-18,36,44,CLEAN,n
F04339,2022-06-19,35,58,clean,y
F00713,2020-08-09,999,23,dirty,No
F03621,2023-10-06,33,18,Clean,yes
F03945,2022-06-17,45,60,CLEAN,n
F02578,2020-06-15,45,44,dirty,No
F00529,2020-08-01,33,18, ok,No
F03703,2024-09-28,34,,dirty,n
F04017,2022-12-14,42,16,OK,NO
F01306,2023-03-24,33,60,dirty,n
F00736,2023-11-01,39,19, ok,no
F00095,2020-09-15,39,8,OK,No
F04713,2024-12-11,39,15,OK,No
F02545,2023-12-18,37,60,Dirty ,n
F01285,2021-06-08,37,59,dirty,no
F00273,2020-07-28,34,, ok,no
F03450,2022-04-17,44,11,needs cleaning,NO
F04078,2021-05-07,36,,,n
F02766,2023-07-13,36,25, ok,y
F01628,2023-09-19,43,26,Clean,Yes
F02206,2025-03-01,45,40,CLEAN,n
F01362,2021-01-14,39,51,CLEAN,y
F02166,2021-10-07,44,26, ok,YES
F01701,2023-07-14,34,27,needs cleaning,y
F01256,2025-02-09,41,18,CLEAN,n
F01933,2023-09-22,39,36, ok,Yes
F00607,2023-01-20,33,15, ok,y
F02496,2020-10-14,42,41,dirty,YES
F02167,2021-09-18,35,24,Dirty ,No
F04497,2023-11-19,36,46,OK,Yes
F03093,2023-09-25,43,6,dirty,YES
F02237,2024-06-28,44,15,Clean,n
F01099,2023-12-26,33,18,dirty,n
F04021,2021-02-21,40,33,clean,yes
F00283,2024-11-03,44,44,dirty,Yes
F01286,2023-08-04,44,47,CLEAN,y
F00868,2020-06-02,36,26,needs cleaning,No
F01779,2023-04-23,34,99999,clean,y
F03059,2023-09-06,33,36,dirty,yes
F02836,2021-12-10,34,53,Clean,y
F02868,2023-05-11,43,42,,NO
F03160,2020-11-18,43,58,dirty,Yes
F01546,2023-09-26,-50,14,Clean,y
F02424,2023-10-12,39,48,needs cleaning,YES
F04001,2021-10-17,40,50,,yes
F04446,2024-09-04,33,2,Clean,YES
F00806,2023-07-13,44,31,,YES
F01714,2023-01-08,43,39,needs cleaning,NO
F02775,2025-09-12,999,29,clean,NO
F02733,2020-12-06,45,33,CLEAN,y
F02247,2024-01-26,33,39,Dirty ,yes
F02493,2023-09-18,43,32,dirty,no
F03868,2020-06-08,41,35,dirty,y
F00766,2023-06-10,37,56,clean,Yes
F02908,2023-09-05,41,33,needs cleaning,y
F02255,2023-05-07,45,60,Dirty ,n
F01626,2020-06-26,42,14,CLEAN,Yes
F02141,2022-04-28,36,,Clean,y
F04367,2022-09-05,999,54, ok,yes
F03382,2021-02-19,41,46,OK,n
F04037,2022-05-24,39,5,OK,Yes
F02777,2024-10-03,40,11,OK,yes
F02031,2021-11-20,,7,clean,No
F04170,2025-01-10,35,24,clean,no
F03542,2023-12-09,34,11,Clean,Yes
F03439,2020-06-15,41,4,Clean,no
F03721,2024-09-17,33,50, ok,yes
F00652,2022-05-19,38,6,OK,no
F02818,2023-07-02,42,28,needs cleaning,yes
F02590,2025-07-18,41,10,Clean,No
F02307,2022-09-21,34,33,Dirty ,no
F04114,2024-05-02,35,57,,YES
F09328,2025-04-09,45,19,Clean,yes
F01342,2020-12-03,33,47,OK,yes
F00445,2020-07-09,41,3,dirty,y
F01150,2020-08-03,40,46,Clean,no
F04436,2023-05-05,44,54,dirty,NO
F00638,2024-08-23,37,57,Dirty ,NO
F01181,2025-04-11,-50,9,CLEAN,Yes
F01290,2020-11-18,45,22,clean,yes
F03433,2025-08-06,43,60,dirty,YES
F01994,2021-07-19,39,11,,y
F02082,2023-04-01,43,33,clean,No
F03843,2025-10-20,39,31, ok,yes
F03008,2022-01-26,45,16, ok,yes
F02265,2023-02-16,45,34,clean,y
F04524,2022-11-25,37,22,OK,No
F01768,2021-07-02,34,16,,n
F04707,2020-09-16,33,13,clean,yes
F01037,2025-10-06,39,49, ok,Yes
F04011,2020-01-05,44,43,needs cleaning,Yes
F02286,2021-01-10,39,46,OK,y
F04883,2023-10-28,,56,Dirty ,y
F04315,2025-07-14,39,59,CLEAN,y
F00144,2023-12-27,42,2,CLEAN,n
F02617,2025-11-26,44,9,needs cleaning,No
F01282,2021-02-18,41,34, ok,y
F02517,2024-07-05,35,33,Dirty ,YES
F04574,2025-10-15,36,10,Clean,y
F03162,2020-05-12,41,3,clean,yes
F01077,2024-06-10,44,33,Clean,yes
F03525,2021-07-17,36,33,needs cleaning,no
F03134,2020-12-06,44,8, ok,yes
F04012,2020-02-23,35,3,CLEAN,yes
F03503,2025-05-17,41,12,clean,y
F03278,2025-01-17,43,41,needs cleaning,NO
F00657,2023-11-24,,28,needs cleaning,No
F01648,2024-11-07,44,12,Clean,n
F04073,2024-10-20,45,13,CLEAN,y
F03838,2021-02-08,36,19, ok,Yes
F03995,2021-01-25,35,6,Dirty ,YES
F04711,2024-02-14,37,, ok,Yes
F04015,2025-03-01,41,52,CLEAN,no
F00453,2024-07-20,41,36,CLEAN,y
F02608,2024-08-27,35,17,OK,n
F02826,2023-09-05,36,0,dirty,YES
F01277,2022-07-01,37,31,OK,NO
F03989,2024-03-05,37,14,CLEAN,no
F04342,2024-02-21,38,0,,yes
F01483,2021-03-25,33,31, ok,No
F00844,2024-01-26,38,55,CLEAN,YES
F03960,2022-12-11,44,35, ok,n
F04643,2023-06-10,36,39,Dirty ,n
F03270,2022-08-23,43,46,CLEAN,Yes
F01161,2022-11-20,35,22,clean,NO
F00175,2022-12-07,34,46,clean,n
F01857,2023-09-11,35,25,Clean,yes
F01339,2022-01-02,39,31,Clean,yes
F04145,2021-08-12,38,33,Clean,Yes
F02165,2023-11-25,,22,clean,No
F00466,2025-04-21,,23,needs cleaning,yes
F03734,2023-02-22,39,48,needs cleaning,NO
F03665,2021-01-15,39,31,Clean,NO
F04262,2022-10-08,43,29,OK,y
F04647,2025-06-22,45,14, ok,Yes
F03104,2024-11-21,41,35,CLEAN,n
F02806,2021-02-13,36,51,dirty,y
F01032,2020-09-19,40,58,dirty,Yes
F00427,2022-11-11,42,32, ok,no
F01830,2022-01-19,34,22,clean,n
F09923,2025-03-25,43,49,Dirty ,NO
F00146,2023-02-12,39,15,needs cleaning,no
F01763,2022-09-07,,17,Dirty ,no
F01056,2025-06-22,43,7,Dirty ,no
F00911,2025-10-01,37,34,Clean,No
F04597,2024-05-02,34,9,OK,yes
F04193,2023-02-18,33,9,CLEAN,NO
F03299,2020-03-04,42,13,clean,no
F01199,2025-02-18,33,,CLEAN,no
F00345,2020-11-15,39,99999,Clean,n
F03472,2023-04-13,42,52,Clean,Yes
F00040,2024-08-12,34,51,OK,no
F01680,2025-12-23,43,31,Dirty ,no
F01899,2023-04-28,33,13,Dirty ,no
F01311,2020-11-16,37,53,needs cleaning,YES
F00229,2021-12-11,42,8,clean,Yes
F03373,2025-02-17,36,2,OK,no
F04383,2022-10-19,41,57,Clean,No
F04288,2025-12-17,43,41,Clean,n
F04888,2021-06-11,45,6,dirty,YES
F02076,2020-04-27,,2,dirty,NO
F04142,2023-02-24,33,36,dirty,y
F00496,2024-01-26,40,,clean,y
F00926,2020-04-26,44,46,clean,n
F03686,2020-08-15,,31,OK,yes
F03479,2022-06-02,44,53,Dirty ,no
F04705,2025-08-03,38,41, ok,No
F00977,2022-10-22,44,2,CLEAN,YES
F03828,2023-02-13,41,26,CLEAN,n
F01387,2021-04-15,-50,1,needs cleaning,yes
F02961,2023-11-07,36,8,Clean,Yes
F02592,2025-12-24,,41,CLEAN,No
F04463,2021-12-22,37,20,dirty,No
F01031,2025-03-27,40,10,Dirty ,yes
F04323,2025-08-16,36,50,Dirty ,YES
F00290,2020-04-07,33,,OK,Yes
F03389,2023-12-17,39,40,clean,YES
F00343,2020-12-20,34,27,,yes
F02009,2024-04-14,36,24,needs cleaning,no
F03243,2025-12-13,41,26,Dirty ,yes
F03386,2025-12-19,33,53,OK,No
F03947,2023-11-24,41,37,dirty,Yes
F00312,2024-01-15,35,29,Dirty ,NO
F02917,2020-06-14,39,35, ok,yes
F00678,2023-07-19,45,27,Clean,yes
F02828,2020-08-23,37,52,Clean,no
F03575,2022-06-18,36,33,OK,n
F04347,2024-09-20,37,9,dirty,yes
F01537,2023-01-05,34,57,Clean,n
F00548,2021-02-27,41,11,dirty,y
F04287,2021-03-20,34,16,Dirty ,n
F00209,2025-02-04,42,39,Dirty ,n
F02829,2022-05-27,42,15,Clean,YES
F00627,2025-09-08,39,23, ok,no
F04680,2022-05-11,45,41,dirty,yes
F03239,2025-03-11,42,54,needs cleaning,y
F03981,2025-09-23,42,59,OK,Yes
F01446,2025-05-01,44,33,needs cleaning,y
F01279,2021-06-09,34,56,Dirty ,NO
F02442,2021-03-19,33,27,Dirty ,Yes
F03355,2023-04-23,39,39,Dirty ,no
F03543,2024-12-01,,,CLEAN,n
F01997,2022-03-28,43,13,OK,no
F04192,2020-09-10,38,0,Clean,Yes
F04155,2024-07-14,42,35,Clean,n
F02059,2024-04-23,38,,clean,n
F02602,2025-04-10,43,34,needs cleaning,YES
F01365,2023-06-23,41,27,clean,YES
F01118,2021-07-15,34,18,clean,yes
F01474,2022-09-15,36,60,OK,yes
F03858,2024-09-06,33,50, ok,NO
F02510,2022-07-17,42,20, ok,YES
F02769,2025-07-17,43,39,CLEAN,n
F03462,2020-02-07,43,28, ok,no
F04855,2020-10-20,40,13, ok,YES
F04755,2023-06-24,40,27,Dirty ,yes
F01198,2024-12-24,40,27,OK,n
F01652,2021-07-24,44,33, ok,NO
F04822,2020-02-20,45,9,Dirty ,NO
F01775,2025-04-08,40,8, ok,n
F04801,2025-09-09,34,1,Dirty ,n
F03621,2023-10-06,33,18,Clean,yes
F04516,2021-01-28,40,,CLEAN,y
F03786,2021-06-16,43,31,CLEAN,n
F04109,2022-04-04,35,22,CLEAN,NO
F00583,2023-01-14,39,58,Clean,YES
F02404,2023-10-16,44,58,clean,yes
F01909,2020-06-04,38,35,clean,y
F01911,2020-11-08,45,52,OK,y
F00733,2020-12-16,42,49,OK,n
F02289,2021-04-10,41,48,CLEAN,n
F04743,2024-01-20,42,11,needs cleaning,n
F04681,2023-08-10,40,0, ok,No
F03365,2025-11-09,42,32,OK,No
F04237,2020-04-21,38,60,OK,NO
F03443,2024-11-28,36,33,Dirty ,n
F00655,2023-03-13,39,51,,yes
F02946,2023-01-16,38,1,CLEAN,no
F01252,2023-02-25,37,50,clean,yes
F02557,2020-01-25,35,43, ok,y
F02027,2023-05-07,34,37, ok,Yes
F03280,2020-06-14,43,0,clean,y
F04246,2025-06-04,33,19, ok,n
F04789,2021-04-10,42,54,needs cleaning,NO
F03576,2023-12-27,36,51,clean,y
F03742,2023-09-03,37,10,OK,yes
F00248,2025-12-16,44,33,dirty,no
F04224,2024-10-13,38,,Dirty ,yes
F02549,2024-09-01,44,12,CLEAN,YES
F01533,2022-07-16,41,56,OK,No
F01341,2020-05-08,33,48,clean,No
F02235,2022-03-03,34,44,CLEAN,NO
F02150,2022-11-16,43,22,Dirty ,no
F04644,2024-09-20,42,42,CLEAN,y
F01157,2023-02-06,38,3,CLEAN,NO
F02233,2023-07-01,33,30,needs cleaning,yes
F02801,2021-09-04,43,56,CLEAN,no
F00531,2022-10-10,44,47,Clean,yes
F00708,2021-03-25,41,9,Clean,no
F03769,2024-09-27,45,29,Dirty ,no
F04216,2020-02-06,35,43,dirty,YES
F03568,2022-04-05,41,37,Dirty ,YES
F04856,2024-05-02,43,24,CLEAN,YES
F04335,2024-04-25,42,57, ok,No
F02014,2022-11-24,38,1,OK,NO
F02375,2025-11-19,33,25,clean,Yes
F02435,2021-12-11,40,2,CLEAN,y
F03540,2023-11-14,42,60,CLEAN,Yes
F04439,2022-01-20,35,32,Clean,Yes
F02914,2020-09-07,-50,31,Clean,No
F01235,2024-10-03,40,58,needs cleaning,NO
F01248,2021-01-16,38,46,OK,No
F00571,2025-11-23,41,28,OK,yes
F02367,2024-03-04,35,39,clean,NO
F00779,2023-06-21,43,44,dirty,yes
F01692,2025-09-21,38,13,clean,No
F04575,2024-06-14,34,55,needs cleaning,y
F03820,2022-09-16,42,57, ok,NO
F01651,2025-01-03,36,24,CLEAN,no
F04372,2022-10-09,37,54, ok,Yes
F04656,2022-02-26,40,30,needs cleaning,NO
F01506,2023-10-03,34,51,dirty,Yes
F04247,2023-03-09,40,22, ok,no
F02340,2021-07-26,44,45,OK,YES
F02773,2023-09-17,43,47,Clean,Yes
F04724,2022-12-10,33,16,OK,YES
F02865,2023-04-28,42,15,dirty,YES
F00192,2020-08-11,39,46,Clean,y
F02310,2023-02-19,33,36,needs cleaning,Yes
F02558,2022-01-19,34,27,needs cleaning,Yes
F01575,2020-07-22,37,49,OK,NO
F04573,2025-06-02,38,12, ok,n
F02676,2022-08-02,39,31,CLEAN,No
F01412,2024-03-21,42,16,OK,YES
F02509,2025-04-25,36,99999,clean,y
F00443,2020-08-08,,33,CLEAN,n
F02105,2021-09-01,40,22,Dirty ,y
F01303,2020-09-25,35,6,Clean,y
F01152,2022-07-03,42,47,OK,Yes
F00464,2025-04-10,44,37,CLEAN,YES
F02425,2024-05-09,42,32,Clean,yes
F03340,2022-08-20,42,46,CLEAN,NO
F02821,2021-10-27,33,46,OK,yes
F02929,2020-07-03,39,55, ok,y
F04172,2023-01-05,38,56,,no
F01278,2021-09-02,37,49,needs cleaning,y
F00622,2025-11-19,40,36,clean,y
F04325,2020-08-07,38,48,Clean,No
F00431,2023-07-28,34,43,OK,No
F00924,2020-03-14,36,14,needs cleaning,y
F01422,2021-07-22,36,,Clean,No
F00062,2025-05-15,44,25,Dirty ,yes
F02478,2021-11-24,39,33,CLEAN,yes
F03513,2023-04-03,35,,clean,NO
F02555,2020-01-07,44,38,clean,yes
F02119,2022-04-15,38,36, ok,no
F04259,2022-04-07,38,46,dirty,YES
F01088,2025-02-07,35,29,,No
F02433,2023-09-11,37,28,Dirty ,no
F03076,2020-04-24,33,25, ok,no
F03372,2025-10-04,40,2,CLEAN,YES
F03863,2025-01-18,35,21,,NO
F04427,2025-11-11,44,54,CLEAN,NO
F04708,2022-10-28,38,41,needs cleaning,no
F00885,2024-11-19,40,,clean,y
F04126,2024-08-27,43,20,Dirty ,n
F02443,2021-08-11,40,17,Clean,YES
F09753,2024-01-13,43,32,dirty,NO
F04027,2020-09-09,35,6,Clean,y
F04271,2021-03-05,40,3,Dirty ,No
F00019,2022-02-16,39,22,OK,YES
F04607,2021-11-12,41,11,OK,no
F01087,2021-02-05,45,3,OK,no
F00910,2021-02-05,34,13,clean,YES
F00785,2022-05-03,44,30,dirty,n
F02400,2020-07-02,39,3,Clean,y
F00200,2023-08-18,35,30,OK,y
F04659,2025-01-02,-50,28,dirty,no
F04677,2020-09-16,43,28,needs cleaning,NO
F03283,2020-11-04,39,27,Clean,no
F01644,2020-05-19,40,2,dirty,yes
F00436,2022-04-13,39,3,Clean,Yes
F04467,2023-03-10,39,24,OK,n
F03133,2025-09-03,37,,dirty,Yes
F00514,2022-09-01,35,33, ok,NO
F02551,2021-07-18,38,57,dirty,No
F03873,2023-06-18,34,14,needs cleaning,NO
F00504,2025-08-13,36,55,OK,Yes
F04832,2022-11-04,,26,needs cleaning,Yes
F01742,2024-04-23,34,50,needs cleaning,Yes
F02414,2024-07-23,45,5,,NO
F01953,2023-12-08,37,30, ok,No
F02548,2020-11-05,42,40, ok,Yes
F02684,2023-03-24,37,54,OK,n
F02877,2021-09-05,37,2,Clean,Yes
F01784,2024-01-25,44,8,needs cleaning,YES
F03176,2024-04-06,38,41,,YES
F01264,2023-09-20,39,9,Dirty ,NO
F03204,2020-03-14,33,32, ok,Yes
F03913,2020-05-17,41,-5,,no
F03272,2020-11-09,43,34,clean,y
F01618,2024-07-03,37,13, ok,No
